Show Name,Show Theatre,Show Type,Attendance,Gross,Performances,Date,Average Ticket Price in week
Chicago,Ambassador,Musical,7502,567195,8,28/03/2010,75.6058
Come Fly Away,Marquis,Musical,10422,627481,4,28/03/2010,60.2073
Fela!,Eugene O'Neill,Musical,6841,509804,8,28/03/2010,74.5219
God Of Carnage,Jacobs,Play,4896,316934,8,28/03/2010,64.7333
Hair,Al Hirschfeld,Musical,7286,468340,8,28/03/2010,64.2794
In The Heights,Richard Rodgers,Musical,9044,669223,8,28/03/2010,73.9964
Jersey Boys,August Wilson,Musical,9459,1043861,8,28/03/2010,110.3564
Looped,Lyceum,Play,4059,176622,8,28/03/2010,43.5137
Mamma Mia!,Winter Garden,Musical,11520,865702,8,28/03/2010,75.1477
Mary Poppins,New Amsterdam,Musical,12536,886146,8,28/03/2010,70.6881
Memphis,Shubert,Musical,8643,553047,8,28/03/2010,63.9879
Next Fall,Helen Hayes,Play,3025,181904,8,28/03/2010,60.1336
Next To Normal,Booth,Musical,4974,303705,8,28/03/2010,61.0585
Race,Ethel Barrymore,Play,4605,347459,8,28/03/2010,75.4526
Rock Of Ages,Brooks Atkinson,Musical,7493,581454,8,28/03/2010,77.5996
South Pacific,Vivian Beaumont,Musical,6520,541568,8,28/03/2010,83.0626
The Lion King,Minskoff,Musical,13291,1357896,8,28/03/2010,102.1666
The Miracle Worker,Circle In The Square,Play,3851,196960,8,28/03/2010,51.1452
The Phantom Of The Opera,Majestic,Musical,11334,867611,8,28/03/2010,76.5494
Time Stands Still,Friedman,Play,4256,295862,7,28/03/2010,69.5164
West Side Story,Palace,Musical,11546,943520,8,28/03/2010,81.7183
Wicked,Gershwin,Musical,14472,1565719,8,28/03/2010,108.1895
A Behanding In Spokane,Schoenfeld,Play,6828,524859,8,04/04/2010,76.8686
A Little Night Music,Walter Kerr,Musical,6572,434346,8,04/04/2010,66.0904
A View From The Bridge '10,Cort,Play,8772,988455,8,04/04/2010,112.683
All About Me,Henry Miller (Rndabt),Musical,3862,211231,8,04/04/2010,54.6947
Billy Elliot: The Musical,Imperial,Musical,11328,1339244,8,04/04/2010,118.2242
Chicago,Ambassador,Musical,8311,788247,8,04/04/2010,94.8438
Come Fly Away,Marquis,Musical,9135,794235,8,04/04/2010,86.9442
Fela!,Eugene O'Neill,Musical,7474,582740,8,04/04/2010,77.969
God Of Carnage,Jacobs,Play,5785,367922,8,04/04/2010,63.5993
Hair,Al Hirschfeld,Musical,9614,760724,8,04/04/2010,79.1267
In The Heights,Richard Rodgers,Musical,10280,853801,8,04/04/2010,83.0546
Jersey Boys,August Wilson,Musical,9765,1094039,8,04/04/2010,112.0368
Lend Me A Tenor '10,Music Box,Play,7480,328562,1,04/04/2010,43.9254
Looped,Lyceum,Play,3730,168351,8,04/04/2010,45.1343
Mamma Mia!,Winter Garden,Musical,11881,1066795,8,04/04/2010,89.79
Mary Poppins,New Amsterdam,Musical,14457,1292512,8,04/04/2010,89.4039
Memphis,Shubert,Musical,10903,727430,8,04/04/2010,66.7183
Next Fall,Helen Hayes,Play,3052,191500,8,04/04/2010,62.7457
Next To Normal,Booth,Musical,5312,344081,8,04/04/2010,64.7743
Race,Ethel Barrymore,Play,4827,353057,8,04/04/2010,73.1421
Red,Golden,Play,6103,333768,5,04/04/2010,54.6892
Rock Of Ages,Brooks Atkinson,Musical,7323,595115,8,04/04/2010,81.2666
South Pacific,Vivian Beaumont,Musical,7421,644714,8,04/04/2010,86.877
The Lion King,Minskoff,Musical,13421,1544633,8,04/04/2010,115.0908
The Miracle Worker,Circle In The Square,Play,5779,325284,8,04/04/2010,56.2872
The Phantom Of The Opera,Majestic,Musical,12755,1169253,8,04/04/2010,91.6702
West Side Story,Palace,Musical,13119,1126751,8,04/04/2010,85.887
Wicked,Gershwin,Musical,14472,1686510,8,04/04/2010,116.5361
A Behanding In Spokane,Schoenfeld,Play,6464,489587,8,11/04/2010,75.7406
A Little Night Music,Walter Kerr,Musical,7310,872822,8,11/04/2010,119.4011
Billy Elliot: The Musical,Imperial,Musical,11120,1261412,8,11/04/2010,113.4363
Chicago,Ambassador,Musical,7786,667531,8,11/04/2010,85.7348
Come Fly Away,Marquis,Musical,8758,846561,8,11/04/2010,96.6615
Fela!,Eugene O'Neill,Musical,6615,478534,8,11/04/2010,72.3407
God Of Carnage,Jacobs,Play,4852,306657,8,11/04/2010,63.2022
Hair,Al Hirschfeld,Musical,7450,543340,8,11/04/2010,72.9315
In The Heights,Richard Rodgers,Musical,9782,753798,8,11/04/2010,77.0597
Jersey Boys,August Wilson,Musical,7264,871955,6,11/04/2010,120.0379
Lend Me A Tenor '10,Music Box,Play,6117,416611,8,11/04/2010,68.1071
Looped,Lyceum,Play,4339,184514,8,11/04/2010,42.5245
Mamma Mia!,Winter Garden,Musical,11480,973906,8,11/04/2010,84.835
Mary Poppins,New Amsterdam,Musical,13992,1209406,8,11/04/2010,86.4355
Memphis,Shubert,Musical,10007,718548,8,11/04/2010,71.8045
Million Dollar Quartet,Nederlander,Musical,8241,291468,1,11/04/2010,35.368
Next Fall,Helen Hayes,Play,2624,168304,8,11/04/2010,64.1402
Next To Normal,Booth,Musical,4927,336895,8,11/04/2010,68.3773
Race,Ethel Barrymore,Play,4535,339714,8,11/04/2010,74.9094
Red,Golden,Play,5816,425256,8,11/04/2010,73.1183
Rock Of Ages,Brooks Atkinson,Musical,6721,554306,8,11/04/2010,82.4737
South Pacific,Vivian Beaumont,Musical,6536,626776,8,11/04/2010,95.896
The Addams Family,Lunt-Fontanne,Musical,12193,1240377,4,11/04/2010,101.7286
The Lion King,Minskoff,Musical,13417,1530532,8,11/04/2010,114.0741
The Phantom Of The Opera,Majestic,Musical,12580,1098352,8,11/04/2010,87.3094
West Side Story,Palace,Musical,12923,1066638,8,11/04/2010,82.538
Wicked,Gershwin,Musical,14472,1678013,8,11/04/2010,115.9489
A Behanding In Spokane,Schoenfeld,Play,5325,402160,8,18/04/2010,75.523
A Little Night Music,Walter Kerr,Musical,5236,564654,8,18/04/2010,107.8407
Billy Elliot: The Musical,Imperial,Musical,11194,1179397,8,18/04/2010,105.3597
Chicago,Ambassador,Musical,7127,537442,8,18/04/2010,75.4093
Come Fly Away,Marquis,Musical,8702,835266,8,18/04/2010,95.9855
Fela!,Eugene O'Neill,Musical,5979,433472,8,18/04/2010,72.4991
God Of Carnage,Jacobs,Play,5495,320790,8,18/04/2010,58.3785
Hair,Al Hirschfeld,Musical,6051,421691,8,18/04/2010,69.6895
In The Heights,Richard Rodgers,Musical,8345,606030,8,18/04/2010,72.6219
Jersey Boys,August Wilson,Musical,9316,1042614,8,18/04/2010,111.9165
La Cage Aux Folles '10,Longacre,Musical,7543,403913,1,18/04/2010,53.5481
Lend Me A Tenor '10,Music Box,Play,6177,469171,8,18/04/2010,75.9545
Mamma Mia!,Winter Garden,Musical,11015,853873,8,18/04/2010,77.5191
Mary Poppins,New Amsterdam,Musical,11341,819578,8,18/04/2010,72.2668
Memphis,Shubert,Musical,8728,593254,8,18/04/2010,67.9714
Million Dollar Quartet,Nederlander,Musical,6840,448146,8,18/04/2010,65.5184
Next Fall,Helen Hayes,Play,2800,165164,8,18/04/2010,58.9871
Next To Normal,Booth,Musical,5088,322117,8,18/04/2010,63.3092
Race,Ethel Barrymore,Play,4518,343472,8,18/04/2010,76.023
Red,Golden,Play,6320,497664,8,18/04/2010,78.7443
Rock Of Ages,Brooks Atkinson,Musical,5899,471739,8,18/04/2010,79.9693
South Pacific,Vivian Beaumont,Musical,6451,558644,8,18/04/2010,86.598
The Addams Family,Lunt-Fontanne,Musical,11727,1261490,8,18/04/2010,107.5714
The Lion King,Minskoff,Musical,13116,1378187,8,18/04/2010,105.0768
The Phantom Of The Opera,Majestic,Musical,11146,864039,8,18/04/2010,77.5201
West Side Story,Palace,Musical,11298,858057,8,18/04/2010,75.9477
Wicked,Gershwin,Musical,14452,1561198,8,18/04/2010,108.0264
A Behanding In Spokane,Schoenfeld,Play,5551,415523,8,25/04/2010,74.8555
A Little Night Music,Walter Kerr,Musical,6008,591400,8,25/04/2010,98.4354
American Idiot,St. James,Musical,11464,777860,8,25/04/2010,67.8524
Billy Elliot: The Musical,Imperial,Musical,11244,1221108,8,25/04/2010,108.6009
Chicago,Ambassador,Musical,6517,488219,8,25/04/2010,74.9147
Come Fly Away,Marquis,Musical,9527,918318,8,25/04/2010,96.3911
Fela!,Eugene O'Neill,Musical,6726,474252,8,25/04/2010,70.5103
God Of Carnage,Jacobs,Play,3995,277632,8,25/04/2010,69.4949
Hair,Al Hirschfeld,Musical,6142,430756,8,25/04/2010,70.1329
In The Heights,Richard Rodgers,Musical,8502,604317,8,25/04/2010,71.0794
Jersey Boys,August Wilson,Musical,9605,1079432,8,25/04/2010,112.3823
La Cage Aux Folles '10,Longacre,Musical,7510,565424,8,25/04/2010,75.2895
Lend Me A Tenor '10,Music Box,Play,6307,484662,8,25/04/2010,76.8451
Mamma Mia!,Winter Garden,Musical,10705,827589,8,25/04/2010,77.3086
Mary Poppins,New Amsterdam,Musical,11984,884764,8,25/04/2010,73.8288
Memphis,Shubert,Musical,8547,577041,8,25/04/2010,67.5139
Million Dollar Quartet,Nederlander,Musical,6760,488899,8,25/04/2010,72.3223
Next Fall,Helen Hayes,Play,2661,167083,8,25/04/2010,62.7896
Next To Normal,Booth,Musical,5117,331749,8,25/04/2010,64.8327
"Promises, Promises",Broadway,Musical,13603,912885,1,25/04/2010,67.1091
Race,Ethel Barrymore,Play,4713,346511,8,25/04/2010,73.5224
Red,Golden,Play,4569,390878,8,25/04/2010,85.55
Rock Of Ages,Brooks Atkinson,Musical,6095,493437,8,25/04/2010,80.9577
Sondheim On Sondheim,Studio 54,Musical,7643,350981,5,25/04/2010,45.9219
South Pacific,Vivian Beaumont,Musical,6774,598348,8,25/04/2010,88.3301
The Addams Family,Lunt-Fontanne,Musical,12233,1402725,8,25/04/2010,114.6673
The Lion King,Minskoff,Musical,13386,1412843,8,25/04/2010,105.5463
The Phantom Of The Opera,Majestic,Musical,10663,820942,8,25/04/2010,76.9898
West Side Story,Palace,Musical,11564,905418,8,25/04/2010,78.2963
Wicked,Gershwin,Musical,14472,1565019,8,25/04/2010,108.1412
A Behanding In Spokane,Schoenfeld,Play,5545,384849,8,02/05/2010,69.4047
A Little Night Music,Walter Kerr,Musical,6932,816984,8,02/05/2010,117.8569
American Idiot,St. James,Musical,9120,754455,8,02/05/2010,82.7253
Billy Elliot: The Musical,Imperial,Musical,10728,1098796,8,02/05/2010,102.4232
Chicago,Ambassador,Musical,6246,470535,8,02/05/2010,75.3338
Collected Stories,Friedman,Play,3809,132437,6,02/05/2010,34.7695
Come Fly Away,Marquis,Musical,8668,758163,8,02/05/2010,87.4669
Enron,Broadhurst,Play,6224,234196,7,02/05/2010,37.6279
Everyday Rapture,American Airlines,Musical,4815,136732,5,02/05/2010,28.3971
Fela!,Eugene O'Neill,Musical,5834,387724,8,02/05/2010,66.4594
Fences '10,Cort,Play,8709,787660,8,02/05/2010,90.4421
God Of Carnage,Jacobs,Play,4128,272863,8,02/05/2010,66.1005
Hair,Al Hirschfeld,Musical,4887,345854,8,02/05/2010,70.7702
In The Heights,Richard Rodgers,Musical,8177,536753,8,02/05/2010,65.6418
Jersey Boys,August Wilson,Musical,9237,1034232,8,02/05/2010,111.9662
La Cage Aux Folles '10,Longacre,Musical,6849,555548,8,02/05/2010,81.1137
Lend Me A Tenor '10,Music Box,Play,4799,332497,8,02/05/2010,69.2846
Mamma Mia!,Winter Garden,Musical,10041,775311,8,02/05/2010,77.2145
Mary Poppins,New Amsterdam,Musical,9947,704514,8,02/05/2010,70.8268
Memphis,Shubert,Musical,8149,529133,8,02/05/2010,64.9323
Million Dollar Quartet,Nederlander,Musical,6477,466146,8,02/05/2010,71.9694
Next Fall,Helen Hayes,Play,2468,152391,8,02/05/2010,61.7468
Next To Normal,Booth,Musical,4338,279111,8,02/05/2010,64.3409
"Promises, Promises",Broadway,Musical,13044,1097916,8,02/05/2010,84.1702
Race,Ethel Barrymore,Play,4167,309657,8,02/05/2010,74.3117
Red,Golden,Play,4671,385909,8,02/05/2010,82.6181
Rock Of Ages,Brooks Atkinson,Musical,5687,447669,8,02/05/2010,78.718
Sondheim On Sondheim,Studio 54,Musical,6601,417993,8,02/05/2010,63.3227
South Pacific,Vivian Beaumont,Musical,5654,482479,8,02/05/2010,85.3341
The Addams Family,Lunt-Fontanne,Musical,11277,1302382,8,02/05/2010,115.4901
The Lion King,Minskoff,Musical,12832,1299404,8,02/05/2010,101.2628
The Phantom Of The Opera,Majestic,Musical,10087,766110,8,02/05/2010,75.9502
West Side Story,Palace,Musical,9815,745564,8,02/05/2010,75.9617
Wicked,Gershwin,Musical,14378,1510925,8,02/05/2010,105.0859
A Behanding In Spokane,Schoenfeld,Play,5670,414898,8,09/05/2010,73.1743
A Little Night Music,Walter Kerr,Musical,6958,800356,8,09/05/2010,115.0267
American Idiot,St. James,Musical,9364,784523,8,09/05/2010,83.7808
Billy Elliot: The Musical,Imperial,Musical,11021,1116112,8,09/05/2010,101.2714
Chicago,Ambassador,Musical,6149,468269,8,09/05/2010,76.1537
Collected Stories,Friedman,Play,2991,148166,8,09/05/2010,49.5373
Come Fly Away,Marquis,Musical,8517,847675,8,09/05/2010,99.5274
Enron,Broadhurst,Play,5372,359725,9,09/05/2010,66.963
Everyday Rapture,American Airlines,Musical,4438,187862,8,09/05/2010,42.3303
Fela!,Eugene O'Neill,Musical,7668,551477,8,09/05/2010,71.9193
Fences '10,Cort,Play,8776,1008104,8,09/05/2010,114.8706
God Of Carnage,Jacobs,Play,3840,260819,8,09/05/2010,67.9216
Hair,Al Hirschfeld,Musical,7675,388662,8,09/05/2010,50.64
In The Heights,Richard Rodgers,Musical,7888,531617,8,09/05/2010,67.3957
Jersey Boys,August Wilson,Musical,9279,1036665,8,09/05/2010,111.7216
La Cage Aux Folles '10,Longacre,Musical,7397,614658,8,09/05/2010,83.0956
Lend Me A Tenor '10,Music Box,Play,4520,339546,8,09/05/2010,75.1208
Mamma Mia!,Winter Garden,Musical,9929,780950,8,09/05/2010,78.6534
Mary Poppins,New Amsterdam,Musical,10944,795127,8,09/05/2010,72.6541
Memphis,Shubert,Musical,8140,574240,8,09/05/2010,70.5455
Million Dollar Quartet,Nederlander,Musical,5599,427217,8,09/05/2010,76.3024
Next Fall,Helen Hayes,Play,2593,132749,8,09/05/2010,51.1951
Next To Normal,Booth,Musical,4445,276686,8,09/05/2010,62.2466
"Promises, Promises",Broadway,Musical,13024,1175789,8,09/05/2010,90.2786
Race,Ethel Barrymore,Play,4488,341203,8,09/05/2010,76.0256
Red,Golden,Play,5471,441728,8,09/05/2010,80.7399
Rock Of Ages,Brooks Atkinson,Musical,5567,423643,8,09/05/2010,76.099
Sondheim On Sondheim,Studio 54,Musical,5817,377078,7,09/05/2010,64.8234
South Pacific,Vivian Beaumont,Musical,6051,491904,8,09/05/2010,81.293
The Addams Family,Lunt-Fontanne,Musical,11598,1274582,8,09/05/2010,109.8967
The Lion King,Minskoff,Musical,13316,1371385,8,09/05/2010,102.9878
The Phantom Of The Opera,Majestic,Musical,9792,717840,8,09/05/2010,73.3088
West Side Story,Palace,Musical,10018,753947,8,09/05/2010,75.2592
Wicked,Gershwin,Musical,14300,1529199,8,09/05/2010,106.937
A Behanding In Spokane,Schoenfeld,Play,5820,432442,8,16/05/2010,74.3027
A Little Night Music,Walter Kerr,Musical,7122,821698,8,16/05/2010,115.3746
American Idiot,St. James,Musical,10483,849831,8,16/05/2010,81.0675
Billy Elliot: The Musical,Imperial,Musical,11134,1153492,8,16/05/2010,103.6009
Chicago,Ambassador,Musical,6522,498742,8,16/05/2010,76.4707
Collected Stories,Friedman,Play,3208,167034,8,16/05/2010,52.068
Come Fly Away,Marquis,Musical,8930,871343,8,16/05/2010,97.5748
Everyday Rapture,American Airlines,Musical,4198,206516,8,16/05/2010,49.1939
Fela!,Eugene O'Neill,Musical,7621,569845,8,16/05/2010,74.773
Fences '10,Cort,Play,8780,992252,8,16/05/2010,113.0128
God Of Carnage,Jacobs,Play,4479,292793,8,16/05/2010,65.3702
Hair,Al Hirschfeld,Musical,6891,401681,8,16/05/2010,58.2907
In The Heights,Richard Rodgers,Musical,8359,577650,8,16/05/2010,69.1052
Jersey Boys,August Wilson,Musical,9659,1096659,8,16/05/2010,113.5375
La Cage Aux Folles '10,Longacre,Musical,8009,673454,8,16/05/2010,84.0872
Lend Me A Tenor '10,Music Box,Play,5034,360419,8,16/05/2010,71.5969
Mamma Mia!,Winter Garden,Musical,10332,836492,8,16/05/2010,80.9613
Mary Poppins,New Amsterdam,Musical,11603,819857,8,16/05/2010,70.6591
Memphis,Shubert,Musical,8722,622016,8,16/05/2010,71.3158
Million Dollar Quartet,Nederlander,Musical,6404,462545,8,16/05/2010,72.2275
Next Fall,Helen Hayes,Play,2488,152021,8,16/05/2010,61.1017
Next To Normal,Booth,Musical,4914,328332,8,16/05/2010,66.8156
"Promises, Promises",Broadway,Musical,13761,1218857,8,16/05/2010,88.5733
Race,Ethel Barrymore,Play,4720,362173,8,16/05/2010,76.7316
Red,Golden,Play,5653,471646,8,16/05/2010,83.4329
Rock Of Ages,Brooks Atkinson,Musical,6083,490150,8,16/05/2010,80.577
Sondheim On Sondheim,Studio 54,Musical,6319,396222,8,16/05/2010,62.7033
South Pacific,Vivian Beaumont,Musical,6321,538769,8,16/05/2010,85.2348
The Addams Family,Lunt-Fontanne,Musical,11828,1296775,8,16/05/2010,109.636
The Lion King,Minskoff,Musical,13415,1391151,8,16/05/2010,103.7012
The Phantom Of The Opera,Majestic,Musical,10680,798808,8,16/05/2010,74.7948
West Side Story,Palace,Musical,10176,763938,8,16/05/2010,75.0725
Wicked,Gershwin,Musical,14472,1549754,8,16/05/2010,107.0864
A Behanding In Spokane,Schoenfeld,Play,6236,442947,8,23/05/2010,71.0306
A Little Night Music,Walter Kerr,Musical,6499,751745,8,23/05/2010,115.6709
American Idiot,St. James,Musical,10082,811236,8,23/05/2010,80.4638
Billy Elliot: The Musical,Imperial,Musical,11300,1176169,8,23/05/2010,104.0858
Chicago,Ambassador,Musical,7687,597460,8,23/05/2010,77.7234
Collected Stories,Friedman,Play,3422,156680,8,23/05/2010,45.7861
Come Fly Away,Marquis,Musical,8908,851368,8,23/05/2010,95.5734
Everyday Rapture,American Airlines,Musical,4602,236859,8,23/05/2010,51.4687
Fela!,Eugene O'Neill,Musical,7885,609081,8,23/05/2010,77.2455
Fences '10,Cort,Play,8776,985577,8,23/05/2010,112.3037
God Of Carnage,Jacobs,Play,4607,274193,8,23/05/2010,59.5166
Hair,Al Hirschfeld,Musical,5758,407172,8,23/05/2010,70.7141
In The Heights,Richard Rodgers,Musical,8429,584724,8,23/05/2010,69.3705
Jersey Boys,August Wilson,Musical,9787,1110496,8,23/05/2010,113.4664
La Cage Aux Folles '10,Longacre,Musical,7377,667774,8,23/05/2010,90.5211
Lend Me A Tenor '10,Music Box,Play,5278,371619,8,23/05/2010,70.4091
Mamma Mia!,Winter Garden,Musical,10987,913498,8,23/05/2010,83.1435
Mary Poppins,New Amsterdam,Musical,12631,889750,8,23/05/2010,70.4418
Memphis,Shubert,Musical,9565,652756,8,23/05/2010,68.2442
Million Dollar Quartet,Nederlander,Musical,6761,490882,8,23/05/2010,72.6049
Next Fall,Helen Hayes,Play,2557,150982,8,23/05/2010,59.0465
Next To Normal,Booth,Musical,4948,308824,8,23/05/2010,62.4139
"Promises, Promises",Broadway,Musical,12791,1189588,8,23/05/2010,93.002
Race,Ethel Barrymore,Play,4486,335756,8,23/05/2010,74.8453
Red,Golden,Play,5709,463639,8,23/05/2010,81.2119
Rock Of Ages,Brooks Atkinson,Musical,7098,533285,8,23/05/2010,75.1317
Sondheim On Sondheim,Studio 54,Musical,6437,406302,8,23/05/2010,63.1198
South Pacific,Vivian Beaumont,Musical,6793,570973,8,23/05/2010,84.0531
The Addams Family,Lunt-Fontanne,Musical,11952,1312216,8,23/05/2010,109.7905
The Lion King,Minskoff,Musical,13419,1406974,8,23/05/2010,104.8494
The Phantom Of The Opera,Majestic,Musical,11142,855151,8,23/05/2010,76.7502
West Side Story,Palace,Musical,10970,805902,8,23/05/2010,73.4642
Wicked,Gershwin,Musical,14472,1576010,8,23/05/2010,108.9006
A Behanding In Spokane,Schoenfeld,Play,5936,428934,8,30/05/2010,72.2598
A Little Night Music,Walter Kerr,Musical,6884,795273,8,30/05/2010,115.5248
American Idiot,St. James,Musical,10218,840089,8,30/05/2010,82.2166
Billy Elliot: The Musical,Imperial,Musical,11241,1158564,8,30/05/2010,103.0659
Chicago,Ambassador,Musical,6730,526435,8,30/05/2010,78.2221
Collected Stories,Friedman,Play,3198,134885,8,30/05/2010,42.1779
Come Fly Away,Marquis,Musical,7400,713653,8,30/05/2010,96.4396
Everyday Rapture,American Airlines,Musical,4464,202287,8,30/05/2010,45.3152
Fela!,Eugene O'Neill,Musical,7702,600499,8,30/05/2010,77.9666
Fences '10,Cort,Play,8771,1002741,8,30/05/2010,114.3246
God Of Carnage,Jacobs,Play,4792,282547,8,30/05/2010,58.9622
Hair,Al Hirschfeld,Musical,5971,405253,8,30/05/2010,67.8702
In The Heights,Richard Rodgers,Musical,8305,594752,8,30/05/2010,71.6137
Jersey Boys,August Wilson,Musical,9673,1065157,8,30/05/2010,110.1165
La Cage Aux Folles '10,Longacre,Musical,7035,619638,8,30/05/2010,88.0793
Lend Me A Tenor '10,Music Box,Play,4977,349754,8,30/05/2010,70.2741
Mamma Mia!,Winter Garden,Musical,10200,829089,8,30/05/2010,81.2832
Mary Poppins,New Amsterdam,Musical,12439,898643,8,30/05/2010,72.244
Memphis,Shubert,Musical,9724,672469,8,30/05/2010,69.1556
Million Dollar Quartet,Nederlander,Musical,7022,522688,8,30/05/2010,74.4358
Next Fall,Helen Hayes,Play,2322,141409,8,30/05/2010,60.8997
Next To Normal,Booth,Musical,4789,304364,8,30/05/2010,63.5548
"Promises, Promises",Broadway,Musical,11578,1065628,8,30/05/2010,92.039
Race,Ethel Barrymore,Play,4125,308931,8,30/05/2010,74.8924
Red,Golden,Play,5373,449270,8,30/05/2010,83.6162
Rock Of Ages,Brooks Atkinson,Musical,6528,474945,8,30/05/2010,72.7551
Sondheim On Sondheim,Studio 54,Musical,6270,381735,8,30/05/2010,60.8828
South Pacific,Vivian Beaumont,Musical,6451,530676,8,30/05/2010,82.2626
The Addams Family,Lunt-Fontanne,Musical,11616,1307046,8,30/05/2010,112.5212
The Lion King,Minskoff,Musical,13423,1415009,8,30/05/2010,105.4167
The Phantom Of The Opera,Majestic,Musical,12187,923158,8,30/05/2010,75.7494
West Side Story,Palace,Musical,11171,804628,8,30/05/2010,72.0283
Wicked,Gershwin,Musical,14472,1570390,8,30/05/2010,108.5123
A Behanding In Spokane,Schoenfeld,Play,6242,483113,8,06/06/2010,77.3971
A Little Night Music,Walter Kerr,Musical,6780,778263,8,06/06/2010,114.7881
American Idiot,St. James,Musical,7224,612380,8,06/06/2010,84.7702
Billy Elliot: The Musical,Imperial,Musical,10325,1015157,8,06/06/2010,98.3203
Chicago,Ambassador,Musical,5852,459486,8,06/06/2010,78.5178
Collected Stories,Friedman,Play,3200,160253,8,06/06/2010,50.0791
Come Fly Away,Marquis,Musical,7323,712129,8,06/06/2010,97.2455
Everyday Rapture,American Airlines,Musical,4031,205346,8,06/06/2010,50.9417
Fela!,Eugene O'Neill,Musical,6727,507018,8,06/06/2010,75.3706
Fences '10,Cort,Play,8776,1024317,8,06/06/2010,116.718
God Of Carnage,Jacobs,Play,5059,306581,8,06/06/2010,60.6011
Hair,Al Hirschfeld,Musical,5253,351992,8,06/06/2010,67.0078
In The Heights,Richard Rodgers,Musical,7624,483020,8,06/06/2010,63.3552
Jersey Boys,August Wilson,Musical,8700,963853,8,06/06/2010,110.7877
La Cage Aux Folles '10,Longacre,Musical,6300,564666,8,06/06/2010,89.6295
Lend Me A Tenor '10,Music Box,Play,4176,294059,8,06/06/2010,70.4164
Mamma Mia!,Winter Garden,Musical,9481,755992,8,06/06/2010,79.7376
Mary Poppins,New Amsterdam,Musical,12251,882863,8,06/06/2010,72.0646
Memphis,Shubert,Musical,8030,539905,8,06/06/2010,67.236
Million Dollar Quartet,Nederlander,Musical,5610,417304,8,06/06/2010,74.3857
Next Fall,Helen Hayes,Play,2465,116150,8,06/06/2010,47.1197
Next To Normal,Booth,Musical,4184,258248,8,06/06/2010,61.7228
"Promises, Promises",Broadway,Musical,11284,1028626,8,06/06/2010,91.1579
Race,Ethel Barrymore,Play,4016,295490,8,06/06/2010,73.5782
Red,Golden,Play,5403,453660,8,06/06/2010,83.9645
Rock Of Ages,Brooks Atkinson,Musical,5360,432088,8,06/06/2010,80.6134
Sondheim On Sondheim,Studio 54,Musical,5508,345067,8,06/06/2010,62.6483
South Pacific,Vivian Beaumont,Musical,5767,446727,8,06/06/2010,77.4626
The Addams Family,Lunt-Fontanne,Musical,11471,1278089,8,06/06/2010,111.4191
The Lion King,Minskoff,Musical,13390,1472188,8,06/06/2010,109.9468
The Phantom Of The Opera,Majestic,Musical,11136,840902,8,06/06/2010,75.512
West Side Story,Palace,Musical,9594,685367,8,06/06/2010,71.437
Wicked,Gershwin,Musical,14472,1570925,8,06/06/2010,108.5493
A Little Night Music,Walter Kerr,Musical,7455,911429,8,13/06/2010,122.2574
American Idiot,St. James,Musical,8772,699044,7,13/06/2010,79.6904
Billy Elliot: The Musical,Imperial,Musical,11054,1139456,8,13/06/2010,103.0809
Chicago,Ambassador,Musical,6036,474700,8,13/06/2010,78.6448
Collected Stories,Friedman,Play,3843,117408,8,13/06/2010,30.5511
Come Fly Away,Marquis,Musical,8439,806866,8,13/06/2010,95.6116
Everyday Rapture,American Airlines,Musical,4025,219975,8,13/06/2010,54.6522
Fela!,Eugene O'Neill,Musical,7753,601025,8,13/06/2010,77.5216
Fences '10,Cort,Play,8763,1057269,8,13/06/2010,120.6515
Hair,Al Hirschfeld,Musical,7076,430969,8,13/06/2010,60.9057
In The Heights,Richard Rodgers,Musical,8862,576524,8,13/06/2010,65.0557
Jersey Boys,August Wilson,Musical,9461,1069344,8,13/06/2010,113.0265
La Cage Aux Folles '10,Longacre,Musical,7015,642139,8,13/06/2010,91.538
Lend Me A Tenor '10,Music Box,Play,4961,354613,8,13/06/2010,71.4801
Mamma Mia!,Winter Garden,Musical,10015,798510,8,13/06/2010,79.7314
Mary Poppins,New Amsterdam,Musical,13757,991023,8,13/06/2010,72.0377
Memphis,Shubert,Musical,9645,696982,8,13/06/2010,72.2636
Million Dollar Quartet,Nederlander,Musical,5983,441557,8,13/06/2010,73.8019
Next Fall,Helen Hayes,Play,2833,157552,8,13/06/2010,55.6131
Next To Normal,Booth,Musical,4752,309536,8,13/06/2010,65.138
"Promises, Promises",Broadway,Musical,12332,1104126,8,13/06/2010,89.5334
Race,Ethel Barrymore,Play,5002,358328,8,13/06/2010,71.6369
Red,Golden,Play,6396,537559,8,13/06/2010,84.0461
Rock Of Ages,Brooks Atkinson,Musical,5770,478990,8,13/06/2010,83.0139
Sondheim On Sondheim,Studio 54,Musical,6053,386079,8,13/06/2010,63.7831
South Pacific,Vivian Beaumont,Musical,6251,488409,8,13/06/2010,78.1329
The Addams Family,Lunt-Fontanne,Musical,12166,1390229,8,13/06/2010,114.2717
The Lion King,Minskoff,Musical,13418,1495996,8,13/06/2010,111.4917
The Phantom Of The Opera,Majestic,Musical,11545,878578,8,13/06/2010,76.1003
West Side Story,Palace,Musical,10140,729313,8,13/06/2010,71.9244
Wicked,Gershwin,Musical,14472,1614485,8,13/06/2010,111.5592
A Little Night Music,Walter Kerr,Musical,7282,950296,8,20/06/2010,130.4993
